date,mountain,value
2002,Revelstoke,3.4
2002,Revelstoke,3.9
2002,Revelstoke,11.6
2002,Revelstoke,12.4
2002,Revelstoke,13.7
2002,Revelstoke,47.7
2002,Revelstoke,25.2
2002,Revelstoke,56.3
2002,Revelstoke,56
2002,Revelstoke,48
2002,Revelstoke,68
2002,Revelstoke,51.9
2002,Revelstoke,67.9
2002,Revelstoke,37.4
2002,Revelstoke,24.7
2002,Revelstoke,37.9
2002,Revelstoke,63.6
2002,Revelstoke,3
2002,Revelstoke,6.5
2002,Revelstoke,55
2002,Revelstoke,10.9
2002,Revelstoke,51.3
2002,Revelstoke,61.4
2002,Revelstoke,34.8
2002,Revelstoke,37.7
2002,Revelstoke,24.3
2002,Revelstoke,61.3
2002,Revelstoke,15.9
2002,Revelstoke,1.6
2002,Revelstoke,50
2002,Revelstoke,27.4
2002,Revelstoke,27.5
2002,Revelstoke,50.5
2002,Revelstoke,58.3
2002,Revelstoke,66.3
2002,Revelstoke,20.6
2002,Revelstoke,58.4
2002,Revelstoke,34.9
2002,Revelstoke,4.3
2002,Revelstoke,28.3
2002,Revelstoke,31.1
2002,Revelstoke,34.7
2002,Revelstoke,47.5
2002,Revelstoke,30.6
2002,Revelstoke,27.8
2002,Revelstoke,8
2002,Revelstoke,10.5
2002,Revelstoke,0
2002,Revelstoke,45
2002,Revelstoke,24.6
2002,Revelstoke,52.8
2002,Revelstoke,20.9
2002,Revelstoke,13.3
2002,Revelstoke,2.8
2002,Revelstoke,66.5
2002,Revelstoke,10.7
2002,Revelstoke,53.7
2002,Revelstoke,15.2
2002,Revelstoke,54.7
2002,Revelstoke,37.8
2002,snowbird,50.2
2002,Snowmass,12
2002,squaw,62.3
2002,Steamboat,30.6
2002,Telluride,14.9
2002,Vail,14.6
2002,Whistler,52.28346457
2002,Wolf_Creek,10.3
2003,Aspen,17.5
2003,Berthoud.Pass,26
2003,Big Sky,22.8
2003,Breckenridge,22.6
2003,Crested_Butte,13.8
2003,Eldora,17.5
2003,Jackson Hole,25.4
2003,Loveland,23.4
2003,Monarch,17.2
2003,Mt. Baker,61.7
2003,Powderhorn,25.4
2003,Purgatory,9.6
2003,Revelstoke,20.5
2003,Revelstoke,27.2
2003,Revelstoke,37
2003,Revelstoke,3.1
2003,Revelstoke,0.9
2003,Revelstoke,18.7
2003,Revelstoke,5.2
2003,Revelstoke,18.3
2003,Revelstoke,44
2003,Revelstoke,41.6
2003,Revelstoke,10.2
2003,Revelstoke,24.3
2003,Revelstoke,36.3
2003,Revelstoke,38.4
2003,Revelstoke,38.1
2003,Revelstoke,29
2003,Revelstoke,26
2003,Revelstoke,20
2003,Revelstoke,24.1
2003,Revelstoke,7.4
2003,Revelstoke,44.7
2003,Revelstoke,2.7
2003,Revelstoke,11.8
2003,Revelstoke,8.1
2003,Revelstoke,30.2
2003,Revelstoke,31
2003,Revelstoke,13.8
2003,Revelstoke,18.5
2003,Revelstoke,43.2
2003,Revelstoke,3.2
2003,Revelstoke,4
2003,Revelstoke,24.8
2003,Revelstoke,13
2003,Revelstoke,30.6
2003,Revelstoke,40.7
2003,Revelstoke,42.2
2003,Revelstoke,2.5
2003,Revelstoke,29.2
2003,Revelstoke,5.8
2003,Revelstoke,22
2003,Revelstoke,14.3
2003,Revelstoke,28.6
2003,Revelstoke,29.1
2003,Revelstoke,3.7
2003,Revelstoke,18
2003,Revelstoke,36
2003,Revelstoke,44.6
2003,Revelstoke,39.3
2003,Revelstoke,44.3
2003,Revelstoke,44.8
2003,Revelstoke,31.4
2003,Revelstoke,44.5
2003,Revelstoke,18.9
2003,Revelstoke,2.1
2003,Revelstoke,19.1
2003,Revelstoke,19.3
2003,Revelstoke,23.5
2003,Revelstoke,23.6
2003,Revelstoke,25.2
2003,Revelstoke,25.4
2003,Revelstoke,25.5
2003,Revelstoke,26.2
2003,Revelstoke,26.4
2003,Revelstoke,28.9
2003,Revelstoke,33.1
2003,Revelstoke,34.6
2003,Revelstoke,35.9
2003,Revelstoke,37.2
2003,Revelstoke,37.5
2003,Revelstoke,37.7
2003,Revelstoke,39.4
2003,Revelstoke,39.6
2003,Revelstoke,40.1
2003,Revelstoke,40.8
2003,Revelstoke,42.3
2003,Revelstoke,42.4
2003,Revelstoke,42.8
2003,Revelstoke,44.1
2003,Revelstoke,44.4
2003,Revelstoke,45
2003,Revelstoke,45.2
2003,Revelstoke,46.1
2003,Revelstoke,45.6
2003,Revelstoke,45.1
2003,Revelstoke,46
2003,Revelstoke,44.2
2003,Revelstoke,45.9
2003,Revelstoke,40
2003,Revelstoke,32
2003,Revelstoke,30.4
2003,Revelstoke,28.3
2003,Revelstoke,26.9
2003,Revelstoke,24.7
2003,Revelstoke,22.2
2003,Revelstoke,20.6
2003,Revelstoke,17.8
2003,Revelstoke,15.2
2003,Revelstoke,45.7
2003,Revelstoke,12.9
2003,Revelstoke,8.9
2003,Revelstoke,0.6
2003,Revelstoke,0.1
2003,Revelstoke,-0.1
2003,Revelstoke,1.8
2003,Revelstoke,3.3
2003,Revelstoke,2.2
2003,Revelstoke,2.4
2003,Revelstoke,8.4
2003,Revelstoke,9.4
2003,Revelstoke,NA
2003,Revelstoke,13.7
2003,Revelstoke,14.4
2003,Revelstoke,17
2003,Revelstoke,43.5
2003,Revelstoke,8.5
2003,Revelstoke,40.4
2003,Revelstoke,4.3
2003,Revelstoke,18.2
2003,Revelstoke,45.3
2003,Revelstoke,16.1
2003,Revelstoke,43.9
2003,Revelstoke,26.3
2003,Revelstoke,0
2003,Revelstoke,19
2003,Revelstoke,28.8
2003,Revelstoke,19.8
2003,Revelstoke,21.3
2003,Revelstoke,18.6
2003,Revelstoke,29.4
2003,Revelstoke,43.3
2003,Revelstoke,9.9
2003,Revelstoke,2
2003,Revelstoke,25.1
2003,Revelstoke,23.8
2003,Revelstoke,10.6
2003,Revelstoke,1.9
2003,Revelstoke,16
2003,Revelstoke,36.6
2003,Revelstoke,20.1
2003,Revelstoke,23.3
2003,Revelstoke,6.7
2003,Revelstoke,23.7
2003,Revelstoke,25.7
2003,Revelstoke,2.6
2003,Revelstoke,0.2
2003,Revelstoke,43
2003,Revelstoke,18.8
2003,Revelstoke,3.9
2003,Revelstoke,3.4
2003,Revelstoke,41
2003,Revelstoke,30.8
2003,Revelstoke,25.6
2003,Revelstoke,43.1
2003,Revelstoke,45.5
2003,snowbird,36.2
2003,Snowmass,14.3
2003,squaw,68.4
2003,Steamboat,54.4
2003,Telluride,19.5
2003,Vail,28
2003,Whistler,49.33070866
2003,Wolf_Creek,24.6
2004,Aspen,14.2
2004,Berthoud.Pass,14.9
2004,Big Sky,15.9
2004,Breckenridge,16.3
2004,Crested_Butte,12
2004,Eldora,7.5
2004,Jackson Hole,24
2004,Loveland,12.7
2004,Monarch,14.2
2004,Mt. Baker,67.5
2004,Powderhorn,27.7
2004,Purgatory,15.6
2004,Revelstoke,37.6
2004,Revelstoke,22.9
2004,Revelstoke,30.2
2004,Revelstoke,42
2004,Revelstoke,3.4
2004,Revelstoke,19.4
2004,Revelstoke,18.1
2004,Revelstoke,33.1
2004,Revelstoke,0.3
2004,Revelstoke,27.5
2004,Revelstoke,28.4
2004,Revelstoke,36.3
2004,Revelstoke,33.7
2004,Revelstoke,27.9
2004,Revelstoke,12
2004,Revelstoke,39.7
2004,Revelstoke,24.2
2004,Revelstoke,32.2
2004,Revelstoke,17.6
2004,Revelstoke,41
2004,Revelstoke,4.3
2004,Revelstoke,40.5
2004,Revelstoke,32.3
2004,Revelstoke,40
2004,Revelstoke,40.3
2004,Revelstoke,39.9
2004,Revelstoke,7.8
2004,Revelstoke,35.9
2004,Revelstoke,41.9
2004,Revelstoke,8.1
2004,Revelstoke,19
2004,Revelstoke,20.7
2004,Revelstoke,NA
2004,Revelstoke,22.3
2004,Revelstoke,24.8
2004,Revelstoke,25.1
2004,Revelstoke,29.6
2004,Revelstoke,29.8
2004,Revelstoke,30
2004,Revelstoke,30.4
2004,Revelstoke,30.9
2004,Revelstoke,31.3
2004,Revelstoke,31.4
2004,Revelstoke,31.8
2004,Revelstoke,32.7
2004,Revelstoke,32.8
2004,Revelstoke,33.2
2004,Revelstoke,35.4
2004,Revelstoke,38.8
2004,Revelstoke,39.8
2004,Revelstoke,40.6
2004,Revelstoke,41.2
2004,Revelstoke,41.8
2004,Revelstoke,41.1
2004,Revelstoke,40.4
2004,Revelstoke,42.6
2004,Revelstoke,42.4
2004,Revelstoke,41.4
2004,Revelstoke,39.4
2004,Revelstoke,38.1
2004,Revelstoke,36
2004,Revelstoke,35
2004,Revelstoke,34.9
2004,Revelstoke,32.9
2004,Revelstoke,31.6
2004,Revelstoke,29.4
2004,Revelstoke,28
2004,Revelstoke,26.9
2004,Revelstoke,21.7
2004,Revelstoke,20.6
2004,Revelstoke,18.6
2004,Revelstoke,13.7
2004,Revelstoke,9.8
2004,Revelstoke,5.6
2004,Revelstoke,3.5
2004,Revelstoke,0.9
2004,Revelstoke,0.2
2004,Revelstoke,0
2004,Revelstoke,-0.1
2004,Revelstoke,0.7
2004,Revelstoke,1.5
2004,Revelstoke,2.1
2004,Revelstoke,2.2
2004,Revelstoke,6.3
2004,Revelstoke,6.9
2004,Revelstoke,7.9
2004,Revelstoke,9.3
2004,Revelstoke,10.7
2004,Revelstoke,11.4
2004,Revelstoke,12.3
2004,Revelstoke,20.5
2004,Revelstoke,0.1
2004,Revelstoke,23.1
2004,Revelstoke,9.9
2004,Revelstoke,18.9
2004,Revelstoke,41.7
2004,Revelstoke,18.8
2004,Revelstoke,25.4
2004,Revelstoke,19.5
2004,Revelstoke,26
2004,Revelstoke,36.1
2004,Revelstoke,25.7
2004,Revelstoke,38.5
2004,Revelstoke,35.5
2004,Revelstoke,15.5
2004,Revelstoke,30.5
2004,Revelstoke,23.3
2004,Revelstoke,20
2004,Revelstoke,25.2
2004,Revelstoke,27
2004,Revelstoke,36.8
2004,Revelstoke,29.9
2004,Revelstoke,40.2
2004,Revelstoke,37.8
2004,Revelstoke,31.1
2004,Revelstoke,30.6
2004,Revelstoke,4
2004,Revelstoke,40.8
2004,Revelstoke,19.8
2004,Revelstoke,8.6
2004,Revelstoke,37.3
2004,Revelstoke,34.1
2004,Revelstoke,42.1
2004,Revelstoke,32.6
2004,Revelstoke,11.7
2004,Revelstoke,16.7
2004,Revelstoke,23
2004,Revelstoke,41.3
2004,Revelstoke,8.4
2004,Revelstoke,7.6
2004,Revelstoke,40.1
2004,Revelstoke,31.9
2004,Revelstoke,9
2004,Revelstoke,41.6
2004,Revelstoke,31
2004,Revelstoke,36.6
2004,Revelstoke,40.7
2004,snowbird,42.9
2004,Snowmass,15.8
2004,squaw,49.9
2004,Steamboat,40.6
2004,Telluride,25.4
2004,Vail,16.8
2004,Whistler,33.66141732
2004,Wolf_Creek,36.6
2005,Aspen,16.3
2005,Berthoud.Pass,19.8
2005,Big Sky,15.6
2005,Breckenridge,18.1
2005,Crested_Butte,18.3
2005,Eldora,10.7
2005,Jackson Hole,23.1
2005,Loveland,13
2005,Monarch,18.5
2005,Mt. Baker,32.1
2005,Powderhorn,48.9
2005,Purgatory,20.3
2005,Revelstoke,3.7
2005,Revelstoke,41.3
2005,Revelstoke,29.3
2005,Revelstoke,34
2005,Revelstoke,4.1
2005,Revelstoke,43.4
2005,Revelstoke,6.5
2005,Revelstoke,36.9
2005,Revelstoke,17.3
2005,Revelstoke,2.4
2005,Revelstoke,3.9
2005,Revelstoke,42.2
2005,Revelstoke,14.6
2005,Revelstoke,17.7
2005,Revelstoke,0.7
2005,Revelstoke,11.7
2005,Revelstoke,38.4
2005,Revelstoke,2.5
2005,Revelstoke,12.1
2005,Revelstoke,28.3
2005,Revelstoke,34.1
2005,Revelstoke,39.1
2005,Revelstoke,39.9
2005,Revelstoke,41.9
2005,Revelstoke,14.2
2005,Revelstoke,19.5
2005,Revelstoke,27.5
2005,Revelstoke,21.7
2005,Revelstoke,4.9
2005,Revelstoke,24.7
2005,Revelstoke,23.3
2005,Revelstoke,29.1
2005,Revelstoke,16.1
2005,Revelstoke,41.6
2005,Revelstoke,27.2
2005,Revelstoke,34.7
2005,Revelstoke,28.6
2005,Revelstoke,13
2005,Revelstoke,9.4
2005,Revelstoke,6.6
2005,Revelstoke,10.4
2005,Revelstoke,3.1
2005,Revelstoke,2.1
2005,Revelstoke,NA
2005,Revelstoke,23.6
2005,Revelstoke,25.2
2005,Revelstoke,26.5
2005,Revelstoke,29.5
2005,Revelstoke,31
2005,Revelstoke,32.5
2005,Revelstoke,32.6
2005,Revelstoke,33.7
2005,Revelstoke,34.8
2005,Revelstoke,35
2005,Revelstoke,35.1
2005,Revelstoke,35.4
2005,Revelstoke,35.6
2005,Revelstoke,36.5
2005,Revelstoke,36.6
2005,Revelstoke,36.3
2005,Revelstoke,37.2
2005,Revelstoke,37.5
2005,Revelstoke,37.8
2005,Revelstoke,38.1
2005,Revelstoke,39.6
2005,Revelstoke,41
2005,Revelstoke,42.1
2005,Revelstoke,43.1
2005,Revelstoke,43.6
2005,Revelstoke,42.6
2005,Revelstoke,40.7
2005,Revelstoke,37.7
2005,Revelstoke,37.1
2005,Revelstoke,34.3
2005,Revelstoke,33.1
2005,Revelstoke,31.2
2005,Revelstoke,23.9
2005,Revelstoke,30.7
2005,Revelstoke,29.8
2005,Revelstoke,29.2
2005,Revelstoke,26
2005,Revelstoke,18.8
2005,Revelstoke,14.8
2005,Revelstoke,13.1
2005,Revelstoke,12
2005,Revelstoke,9.2
2005,Revelstoke,5.9
2005,Revelstoke,5.3
2005,Revelstoke,3
2005,Revelstoke,1.2
2005,Revelstoke,0.9
2005,Revelstoke,0.8
2005,Revelstoke,0
2005,Revelstoke,0.4
2005,Revelstoke,1.9
2005,Revelstoke,2.2
2005,Revelstoke,9.3
2005,Revelstoke,4
2005,Revelstoke,4.3
2005,Revelstoke,4.7
2005,Revelstoke,12.3
2005,Revelstoke,5.5
2005,Revelstoke,11.2
2005,Revelstoke,11.5
2005,Revelstoke,12.7
2005,Revelstoke,38.7
2005,Revelstoke,13.4
2005,Revelstoke,16.4
2005,Revelstoke,41.8
2005,Revelstoke,8
2005,Revelstoke,12.5
2005,Revelstoke,15.5
2005,Revelstoke,28.2
2005,Revelstoke,13.9
2005,Revelstoke,35.3
2005,Revelstoke,8.4
2005,Revelstoke,39.2
2005,Revelstoke,41.5
2005,Revelstoke,33.8
2005,Revelstoke,-0.1
2005,Revelstoke,17.1
2005,Revelstoke,34.5
2005,Revelstoke,43.2
2005,Revelstoke,11.1
2005,Revelstoke,35.9
2005,Revelstoke,9.9
2005,Revelstoke,7.9
2005,Revelstoke,0.6
2005,Revelstoke,40.2
2005,Revelstoke,35.7
2005,Revelstoke,16.8
2005,snowbird,74.6
2005,Snowmass,24.2
2005,squaw,75.7
2005,Steamboat,43.9
2005,Telluride,30.9
2005,Vail,20
2005,Whistler,34.09448819
2005,Wolf_Creek,53.6
2006,Aspen,17
2006,Berthoud.Pass,24
2006,Big Sky,25.8
2006,Breckenridge,23.7
2006,Crested_Butte,16.4
2006,Eldora,14.2
2006,Jackson Hole,36.4
2006,Loveland,21.6
2006,Monarch,16.2
2006,Mt. Baker,68.7
2006,Powderhorn,26.8
2006,Purgatory,9.8
2006,Revelstoke,36.5
2006,Revelstoke,43.3
2006,Revelstoke,40.5
2006,Revelstoke,47.2
2006,Revelstoke,39
2006,Revelstoke,33.8
2006,Revelstoke,25
2006,Revelstoke,47.7
2006,Revelstoke,27.6
2006,Revelstoke,48.9
2006,Revelstoke,21.4
2006,Revelstoke,34.5
2006,Revelstoke,0.4
2006,Revelstoke,43.7
2006,Revelstoke,45
2006,Revelstoke,25.8
2006,Revelstoke,40
2006,Revelstoke,NA
2006,Revelstoke,42.7
2006,Revelstoke,36
2006,Revelstoke,14.5
2006,Revelstoke,29.4
2006,Revelstoke,31.4
2006,Revelstoke,48
2006,Revelstoke,15.8
2006,Revelstoke,15.5
2006,Revelstoke,1
2006,Revelstoke,36.2
2006,Revelstoke,37.2
2006,Revelstoke,9.3
2006,Revelstoke,0.7
2006,Revelstoke,18.2
2006,Revelstoke,20.5
2006,Revelstoke,45.4
2006,Revelstoke,44.7
2006,Revelstoke,41.8
2006,Revelstoke,43.5
2006,Revelstoke,41.4
2006,Revelstoke,6.7
2006,Revelstoke,32.6
2006,Revelstoke,47.8
2006,Revelstoke,47.4
2006,Revelstoke,39.4
2006,Revelstoke,42.2
2006,Revelstoke,28.3
2006,Revelstoke,4.3
2006,Revelstoke,37.1
2006,Revelstoke,12.3
2006,Revelstoke,40.9
2006,Revelstoke,46.9
2006,Revelstoke,46.5
2006,Revelstoke,49
2006,Revelstoke,29.1
2006,Revelstoke,18.6
2006,Revelstoke,19
2006,Revelstoke,19.3
2006,Revelstoke,22.4
2006,Revelstoke,23.3
2006,Revelstoke,24.7
2006,Revelstoke,25.2
2006,Revelstoke,26.7
2006,Revelstoke,24.1
2006,Revelstoke,27.3
2006,Revelstoke,27.8
2006,Revelstoke,28.8
2006,Revelstoke,30.6
2006,Revelstoke,4.6
2006,Revelstoke,33.5
2006,Revelstoke,40.2
2006,Revelstoke,35.3
2006,Revelstoke,35.6
2006,Revelstoke,35.9
2006,Revelstoke,36.3
2006,Revelstoke,36.9
2006,Revelstoke,39.7
2006,Revelstoke,39.9
2006,Revelstoke,43.4
2006,Revelstoke,43.6
2006,Revelstoke,43.8
2006,Revelstoke,44.3
2006,Revelstoke,44.1
2006,Revelstoke,44.5
2006,Revelstoke,48.4
2006,Revelstoke,48.6
2006,Revelstoke,49.2
2006,Revelstoke,47.5
2006,Revelstoke,38.8
2006,Revelstoke,37.6
2006,Revelstoke,35
2006,Revelstoke,32.2
2006,Revelstoke,30.3
2006,Revelstoke,28.4
2006,Revelstoke,48.7
2006,Revelstoke,23
2006,Revelstoke,17.1
2006,Revelstoke,13.4
2006,Revelstoke,11.5
2006,Revelstoke,8.3
2006,Revelstoke,2
2006,Revelstoke,0.6
2006,Revelstoke,0.1
2006,Revelstoke,0
2006,Revelstoke,-0.1
2006,Revelstoke,1.9
2006,Revelstoke,3.4
2006,Revelstoke,4.5
2006,Revelstoke,6.3
2006,Revelstoke,15.9
2006,Revelstoke,16.2
2006,Revelstoke,20.2
2006,Revelstoke,20.6
2006,Revelstoke,26.1
2006,Revelstoke,47.1
2006,Revelstoke,42.4
2006,Revelstoke,26.5
2006,Revelstoke,18.5
2006,Revelstoke,45.5
2006,Revelstoke,38.2
2006,Revelstoke,10.5
2006,Revelstoke,44
2006,Revelstoke,31.2
2006,Revelstoke,21.7
2006,Revelstoke,25.9
2006,Revelstoke,19.9
2006,Revelstoke,26.9
2006,Revelstoke,35.7
2006,Revelstoke,44.4
2006,Revelstoke,27
2006,snowbird,68.9
2006,Snowmass,17.4
2006,squaw,88.5
2006,Steamboat,56.5
2006,Telluride,24.4
2006,Vail,29.2
2006,Whistler,46.06299213
2006,Wolf_Creek,25.7
2007,Aspen,16.3
2007,Berthoud.Pass,22.2
2007,Big Sky,17.8
2007,Breckenridge,19.4
2007,Crested_Butte,11.1
2007,Eldora,13.1
2007,Jackson Hole,18.8
2007,Loveland,20.6
2007,Monarch,15.6
2007,Mt. Baker,72.4
2007,Powderhorn,18.3
2007,Purgatory,9.8
2007,Revelstoke,10.2
2007,Revelstoke,58.5
2007,Revelstoke,0.7
2007,Revelstoke,53
2007,Revelstoke,0.4
2007,Revelstoke,4.1
2007,Revelstoke,26.3
2007,Revelstoke,7.6
2007,Revelstoke,46.5
2007,Revelstoke,17.1
2007,Revelstoke,63.6
2007,Revelstoke,54.8
2007,Revelstoke,40.7
2007,Revelstoke,27.9
2007,Revelstoke,51.2
2007,Revelstoke,26.9
2007,Revelstoke,58.6
2007,Revelstoke,48.3
2007,Revelstoke,48.9
2007,Revelstoke,51.8
2007,Revelstoke,11.7
2007,Revelstoke,32
2007,Revelstoke,1.6
2007,Revelstoke,59.5
2007,Revelstoke,4.2
2007,Revelstoke,6.5
2007,Revelstoke,13.8
2007,Revelstoke,43.6
2007,Revelstoke,62.7
2007,Revelstoke,46.4
2007,Revelstoke,0.1
2007,Revelstoke,41
2007,Revelstoke,60.6
2007,Revelstoke,54.5
2007,Revelstoke,25.7
2007,Revelstoke,52.7
2007,Revelstoke,63.5
2007,Revelstoke,55.8
2007,Revelstoke,58.8
2007,Revelstoke,39.1
2007,Revelstoke,47.1
2007,Revelstoke,1.7
2007,Revelstoke,37.1
2007,Revelstoke,55.1
2007,Revelstoke,46
2007,Revelstoke,54
2007,Revelstoke,6.1
2007,Revelstoke,32.6
2007,Revelstoke,35.4
2007,Revelstoke,41.2
2007,Revelstoke,42.1
2007,Revelstoke,14.9
2007,Revelstoke,42.7
2007,Revelstoke,42.9
2007,Revelstoke,44
2007,Revelstoke,46.7
2007,Revelstoke,46.9
2007,Revelstoke,50.9
2007,Revelstoke,51.7
2007,Revelstoke,53.9
2007,Revelstoke,55.2
2007,Revelstoke,54.9
2007,Revelstoke,56.8
2007,Revelstoke,58.1
2007,Revelstoke,62.6
2007,Revelstoke,63
2007,Revelstoke,33.3
2007,Revelstoke,62.3
2007,Revelstoke,59.9
2007,Revelstoke,59.2
2007,Revelstoke,57.4
2007,Revelstoke,57.2
2007,Revelstoke,16.8
2007,Revelstoke,56.5
2007,Revelstoke,9.7
2007,Revelstoke,53.7
2007,Revelstoke,50.1
2007,Revelstoke,40.3
2007,Revelstoke,38.2
2007,Revelstoke,37.6
2007,Revelstoke,34.7
2007,Revelstoke,29.6
2007,Revelstoke,58
2007,Revelstoke,25.2
2007,Revelstoke,23.7
2007,Revelstoke,19
2007,Revelstoke,17.9
2007,Revelstoke,17
2007,Revelstoke,12.5
2007,Revelstoke,41.8
2007,Revelstoke,11.3
2007,Revelstoke,6.9
2007,Revelstoke,10.9
2007,Revelstoke,13.4
2007,Revelstoke,14.3
2007,Revelstoke,15.8
2007,Revelstoke,59.1
2007,Revelstoke,25.8
2007,Revelstoke,5.2
2007,Revelstoke,19.8
2007,Revelstoke,23.8
2007,Revelstoke,NA
2007,Revelstoke,47.2
2007,Revelstoke,21.1
2007,Revelstoke,57.7
2007,Revelstoke,0
2007,Revelstoke,9.4
2007,Revelstoke,34.3
2007,Revelstoke,16.1
2007,Revelstoke,49.5
2007,Revelstoke,42.4
2007,Revelstoke,4.7
2007,Revelstoke,14.1
2007,Revelstoke,26.6
2007,Revelstoke,42.6
2007,Revelstoke,45.9
2007,Revelstoke,33.2
2007,Revelstoke,48
2007,Revelstoke,49.2
2007,Revelstoke,47.8
2007,Revelstoke,44.8
2007,Revelstoke,8.3
2007,Revelstoke,12.8
2007,Revelstoke,9.6
2007,Revelstoke,0.3
2007,Revelstoke,58.3
2007,Revelstoke,51.4
2007,Revelstoke,44.3
2007,Revelstoke,-0.1
2007,Revelstoke,25.5
2007,Revelstoke,32.9
2007,Revelstoke,12.3
2007,Revelstoke,8.4
2007,Revelstoke,26.4
2007,Revelstoke,36.8
2007,Revelstoke,35.9
2007,Revelstoke,4.9
2007,Revelstoke,16.4
2007,Revelstoke,15.2
2007,Revelstoke,30.9
2007,Revelstoke,31.7
2007,Revelstoke,22.6
2007,Revelstoke,9.9
2007,Revelstoke,62.5
2007,Revelstoke,6.2
2007,Revelstoke,58.9
2007,snowbird,30.1
2007,Snowmass,15.4
2007,squaw,32.2
2007,Steamboat,32.9
2007,Telluride,23.7
2007,Vail,19.1
2007,Whistler,68.34645669
2007,Wolf_Creek,32.3
2008,Aspen,26.8
2008,Berthoud.Pass,24.4
2008,Big Sky,26.5
2008,Breckenridge,26.1
2008,Crested_Butte,23.7
2008,Eldora,14.5
2008,Jackson Hole,36.9
2008,Loveland,23
2008,Monarch,23.8
2008,Mt. Baker,73.3
2008,Powderhorn,35.7
2008,Purgatory,23.5
2008,Revelstoke,49.2
2008,Revelstoke,38.8
2008,Revelstoke,13.6
2008,Revelstoke,46.9
2008,Revelstoke,34.4
2008,Revelstoke,45.5
2008,Revelstoke,0.3
2008,Revelstoke,3.2
2008,Revelstoke,3.4
2008,Revelstoke,51.2
2008,Revelstoke,46.1
2008,Revelstoke,25
2008,Revelstoke,40.6
2008,Revelstoke,48.3
2008,Revelstoke,23.5
2008,Revelstoke,2.4
2008,Revelstoke,43.3
2008,Revelstoke,5.5
2008,Revelstoke,NA
2008,Revelstoke,16.7
2008,Revelstoke,41.8
2008,Revelstoke,34.8
2008,Revelstoke,50.3
2008,Revelstoke,34
2008,Revelstoke,39.7
2008,Revelstoke,9.7
2008,Revelstoke,26.4
2008,Revelstoke,39
2008,Revelstoke,0.7
2008,Revelstoke,40
2008,Revelstoke,47.5
2008,Revelstoke,0
2008,Revelstoke,34.1
2008,Revelstoke,6.8
2008,Revelstoke,45.8
2008,Revelstoke,9.9
2008,Revelstoke,53.3
2008,Revelstoke,1.2
2008,Revelstoke,22.3
2008,Revelstoke,49.6
2008,Revelstoke,47.4
2008,Revelstoke,39.3
2008,Revelstoke,47.1
2008,Revelstoke,11.4
2008,Revelstoke,45.3
2008,Revelstoke,40.3
2008,Revelstoke,27.6
2008,Revelstoke,12
2008,Revelstoke,5
2008,Revelstoke,51.1
2008,Revelstoke,53.1
2008,Revelstoke,49.9
2008,Revelstoke,11.8
2008,Revelstoke,0.6
2008,Revelstoke,50.2
2008,Revelstoke,24.1
2008,Revelstoke,40.2
2008,Revelstoke,50.6
2008,Revelstoke,48.6
2008,Revelstoke,52.6
2008,Revelstoke,50.8
2008,Revelstoke,52.7
2008,Revelstoke,22.9
2008,Revelstoke,50
2008,Revelstoke,35
2008,Revelstoke,31.2
2008,Revelstoke,34.3
2008,Revelstoke,38.2
2008,Revelstoke,35.9
2008,Revelstoke,36.2
2008,Revelstoke,37.6
2008,Revelstoke,41.2
2008,Revelstoke,43.4
2008,Revelstoke,44.1
2008,Revelstoke,44.4
2008,Revelstoke,45.6
2008,Revelstoke,46.4
2008,Revelstoke,48.7
2008,Revelstoke,46.8
2008,Revelstoke,48.9
2008,Revelstoke,53
2008,Revelstoke,43.8
2008,Revelstoke,42.7
2008,Revelstoke,34.7
2008,Revelstoke,32.8
2008,Revelstoke,29.4
2008,Revelstoke,21.1
2008,Revelstoke,15.6
2008,Revelstoke,13.2
2008,Revelstoke,10.8
2008,Revelstoke,7.6
2008,Revelstoke,-0.1
2008,Revelstoke,1.3
2008,Revelstoke,2.1
2008,Revelstoke,3.5
2008,Revelstoke,51.8
2008,Revelstoke,4.3
2008,Revelstoke,4.7
2008,Revelstoke,5.6
2008,Revelstoke,8.1
2008,Revelstoke,8.6
2008,Revelstoke,10.2
2008,Revelstoke,10.9
2008,Revelstoke,11.2
2008,Revelstoke,12.7
2008,Revelstoke,11.7
2008,Revelstoke,31.4
2008,Revelstoke,1.1
2008,Revelstoke,30.9
2008,Revelstoke,15.9
2008,Revelstoke,18.9
2008,Revelstoke,44.7
2008,Revelstoke,35.6
2008,Revelstoke,30.6
2008,Revelstoke,46.5
2008,Revelstoke,4.1
2008,Revelstoke,49.8
2008,Revelstoke,50.9
2008,Revelstoke,52.4
2008,Revelstoke,50.5
2008,Revelstoke,4.6
2008,Revelstoke,41
2008,Revelstoke,15.8
2008,Revelstoke,39.1
2008,Revelstoke,51.5
2008,Revelstoke,36.5
2008,Revelstoke,46.7
2008,Revelstoke,6.3
2008,Revelstoke,10.6
2008,Revelstoke,11.1
2008,Revelstoke,46.2
2008,Revelstoke,6.2
2008,Revelstoke,0.1
2008,Revelstoke,9
2008,Revelstoke,43.6
2008,Revelstoke,45.9
2008,Revelstoke,32
2008,snowbird,57.8
2008,Snowmass,30.8
2008,squaw,40
2008,Steamboat,51.5
2008,Telluride,34.4
2008,Vail,29.4
2008,Whistler,42.08661417
2008,Wolf_Creek,47.5
2009,Aspen,21.9
